Text,CaptionType,DocumentId,PageNumber,Popularity,Score
"C-9.17 Production Welding Positions, Thicknesses and Diameters Qualified",Heading,NOIMOFAAAAAAAAAA,610,1.168224299,1.1531712728979
C-8.2 Base Metal,Heading,NOIMOFAAAAAAAAAA,586,1.168224299,1.1531712728979
C-5.3.2.1 Low-Hydrogen Electrode Storage Condi-,Heading,NOIMOFAAAAAAAAAA,549,1.168224299,1.1531712728979
Part D Performance Qualification,Heading,NOIMOFAAAAAAAAAA,610,1.168224299,1.1531712728979
G2.2 Sound Path Angle Check,Heading,NOIMOFAAAAAAAAAA,394,1.168224299,1.1531712728979
C-8.3 Design for Strengthening and Repair,Heading,NOIMOFAAAAAAAAAA,586,1.168224299,1.1531712728979
Figure 3.3 (Continued)—Prequalified CJP Groove Welded Joint Details (see 3.13) (Dimensions in Inches),Title,NOIMOFAAAAAAAAAA,135,1.168224299,1.1531712728979
AWS D1.1/D1.1M:2015,TableCap,NOIMOFAAAAAAAAAA,135,1.168224299,1.1531712728979
M1. Use of Forms,Heading,NOIMOFAAAAAAAAAA,430,1.168224299,1.1531712728979
Figure 4.26—Plug Weld Macroetch Test Plate—Welder or Welding Operator Qualification (see 4.13 and WPS Qualification (see 4.21.3),Title,NOIMOFAAAAAAAAAA,205,1.168224299,1.1531712728979
C-8. Strengthening and Repair of Existing Structures,Title,NOIMOFAAAAAAAAAA,586,1.168224299,1.1531712728979
Figure G.1—Other Approved Blocks and Typical Transducer Position (see G2.3.1),FigureCap,NOIMOFAAAAAAAAAA,396,1.168224299,1.1531712728979
Qualification and Calibration of UT Units with Other Approved Reference Blocks,Title,NOIMOFAAAAAAAAAA,394,1.168224299,1.1531712728979
Annex G (Normative),Title,NOIMOFAAAAAAAAAA,394,1.168224299,1.1531712728979
CLAUSE 3. PREQUALIFICATION OF WPSs,TableCap,NOIMOFAAAAAAAAAA,135,1.168224299,1.1531712728979
Double-J-groove weld (9) Butt joint (B),TableCap,NOIMOFAAAAAAAAAA,135,1.168224299,1.1531712728979
M2. Prequalified WPSs,Heading,NOIMOFAAAAAAAAAA,430,1.168224299,1.1531712728979
C-6.5 Inspection of Work and Records,Heading,NOIMOFAAAAAAAAAA,565,1.168224299,1.1531712728979
C-2.9 Joint Configuration and Details—Fillet Welded Joints,Heading,NOIMOFAAAAAAAAAA,524,1.168224299,1.1531712728979
Figure 4.4—Positions of Test Plate for Fillet Welds (see 4.3.4),FigureCap,NOIMOFAAAAAAAAAA,186,1.168224299,1.1531712728979
Radiographic-ultrasonic examination,Heading,NOIMOFAAAAAAAAAA,443,1.168224299,1.1531712728979
All-weld-metal tension test,Heading,NOIMOFAAAAAAAAAA,443,1.168224299,1.1531712728979
Reduced-section tensile test,Heading,NOIMOFAAAAAAAAAA,443,1.168224299,1.1531712728979
TEST RESULTS,Heading,NOIMOFAAAAAAAAAA,443,1.168224299,1.1531712728979
Case II—Discontinuity at Free Edge of CJP Groove Weld Figure 6.1 (Continued)—Discontinuity Acceptance Criteria for Statically Loaded Nontubular and Statically or Cyclically Loaded Tubular Connections (see 6.12.1 and 9.26.2 for tubulars),Title,NOIMOFAAAAAAAAAA,263,1.168224299,1.1531712728979
Table 2.5 (Continued) Fatigue Stress Design Parameters (see 2.14.1),Title,NOIMOFAAAAAAAAAA,74,1.168224299,1.1531712728979
PROCEDURE SPECIFICATION,Heading,NOIMOFAAAAAAAAAA,443,1.168224299,1.1531712728979
WELDING PROCEDURE,Heading,NOIMOFAAAAAAAAAA,443,1.168224299,1.1531712728979
Section 6—Base Metal at Welded Transverse Member Connections (Cont’d),Heading,NOIMOFAAAAAAAAAA,74,1.168224299,1.1531712728979
M3. Example Forms,Heading,NOIMOFAAAAAAAAAA,430,1.168224299,1.1531712728979
Figure 4.3—Positions of Test Plates for Groove Welds (see 4.3.4),Title,NOIMOFAAAAAAAAAA,185,1.168224299,1.1531712728979
Figure 4.19—Optional Test Plate for Unlimited Thickness— Horizontal Position—Welder Qualification (see 4.20.1),Title,NOIMOFAAAAAAAAAA,199,1.168224299,1.1531712728979
Table 6.5 Wire IQI Requirements (see 6.17.1),TableCap,NOIMOFAAAAAAAAAA,255,1.168224299,1.1531712728979
Table 6.4 Hole-Type IQI Requirements (see 6.17.1),TableCap,NOIMOFAAAAAAAAAA,255,1.168224299,1.1531712728979
9.30.4 Base Metal Examination. The entire area sub-,Heading,NOIMOFAAAAAAAAAA,315,1.168224299,1.1531712728979
Table 9.3 Stress Categories for Type and Location of Material for Circular Sections (see 9.2.7.2),TableCap,NOIMOFAAAAAAAAAA,320,1.168224299,1.1531712728979
Annex U (Informative) AWS A5.36 Filler Metal Classifications and Properties,Title,NOIMOFAAAAAAAAAA,494,1.168224299,1.1531712728979
Table 9.3 (Continued) Stress Categories for Type and Location of Material for Circular Sections (see 9.2.7.2),Title,NOIMOFAAAAAAAAAA,321,1.168224299,1.1531712728979
Allowable fatigue stress Stress from curve K,TableCap,NOIMOFAAAAAAAAAA,321,1.168224299,1.1531712728979
Example PQR (GMAW & FCAW – page 2) PROCEDURE QUALIFICATION RECORD (PQR) TEST RESULTS,Title,NOIMOFAAAAAAAAAA,437,1.168224299,1.1531712728979
WPS QUALIFICATION TEST RECORD FOR ELECTROSLAG AND ELECTROGAS WELDING,Title,NOIMOFAAAAAAAAAA,443,1.168224299,1.1531712728979
Figure 4.7—Location of Test Specimens on Welded Test Plate 3/8 in [10 mm] Thick and Under—WPS Qualification (see 4.9),FigureCap,NOIMOFAAAAAAAAAA,189,1.168224299,1.1531712728979
Case IV—Discontinuity at Free Edge of CJP Groove Weld Figure 6.1 (Continued)—Discontinuity Acceptance Criteria for Statically Loaded Nontubular and Statically or Cyclically Loaded Tubular Connections (see 6.12.1 and 9.26.2 for tubulars),Title,NOIMOFAAAAAAAAAA,265,1.168224299,1.1531712728979
Case III—Discontinuity at Weld Intersection,Title,NOIMOFAAAAAAAAAA,269,1.168224299,1.1531712728979
Figure 7.1—Dimension and Tolerances of Standard-Type Headed Studs (see 7.2.1),Title,NOIMOFAAAAAAAAAA,295,1.168224299,1.1531712728979
AWS D1.1/D1.1M:2015  CLAUSE 3. PREQUALIFICATION OF WPSs See Notes on Page 65,TableCap,NOIMOFAAAAAAAAAA,112,1.168224299,1.1531712728979
Figure 3.2 (Continued)—Prequalified PJP Groove Welded Joint Details (see 3.12) (Dimensions in Inches),Title,NOIMOFAAAAAAAAAA,112,1.168224299,1.1531712728979
Double-U-groove weld (7) Butt joint (B),TableCap,NOIMOFAAAAAAAAAA,112,1.168224299,1.1531712728979
Figure 7.2—Typical Tension Test Fixture (see 7.3.2),FigureCap,NOIMOFAAAAAAAAAA,295,1.168224299,1.1531712728979
Figure 6.8—RT Identification and Hole-Type or Wire IQI Locations on Transition Joints 10 in [250 mm] and Greater in Length (see 6.17.7 and 9.28.2),Title,NOIMOFAAAAAAAAAA,280,1.168224299,1.1531712728979
Figure 6.6—RT Identification and Hole-Type or Wire IQI Locations on Approximately Equal Thickness Joints 10 in [250 mm] and Greater in Length (see 6.17.7 and 9.28.2),FigureCap,NOIMOFAAAAAAAAAA,278,1.168224299,1.1531712728979
Figure 4.14—All-Weld-Metal Tension Specimen (see 4.9.3.6),FigureCap,NOIMOFAAAAAAAAAA,195,1.168224299,1.1531712728979
Figure 3.2 (Continued)—Prequalified PJP Groove Welded Joint Details (see 3.12) (Dimensions in Millimeters),Title,NOIMOFAAAAAAAAAA,119,1.168224299,1.1531712728979
9.6.1.3 Uneven Distribution of Load (Weld Sizing),Heading,NOIMOFAAAAAAAAAA,304,1.168224299,1.1531712728979
JOINT DETAILS,TableCap,NOIMOFAAAAAAAAAA,436,1.168224299,1.1531712728979
9.6.1.5 Other Configurations and Loads,Heading,NOIMOFAAAAAAAAAA,304,1.168224299,1.1531712728979
See Figure 9.30 (Utilizes height),FigureCap,NOIMOFAAAAAAAAAA,467,1.168224299,1.1531712728979
Level 2—Between the SSL and the DRL (see Figure Q.14) See Figure 9.30 (Utilizes height) See Figure 9.29,FigureCap,NOIMOFAAAAAAAAAA,467,1.168224299,1.1531712728979
(see 6.12.2.2),FigureCap,NOIMOFAAAAAAAAAA,271,1.168224299,1.1531712728979
Figure 6.3—Discontinuity Acceptance Criteria for Cyclically Loaded Nontubular Connections in Compression (Limitations of Porosity or Fusion-Type Discontinuities),Title,NOIMOFAAAAAAAAAA,271,1.168224299,1.1531712728979
(see 6.12.2.1),FigureCap,NOIMOFAAAAAAAAAA,270,1.168224299,1.1531712728979
Figure 6.2 (Continued)—Discontinuity Acceptance Criteria for Cyclically Loaded Nontubular Connections in Tension (Limitations of Porosity and Fusion Discontinuities),Title,NOIMOFAAAAAAAAAA,270,1.168224299,1.1531712728979
Case IV—Discontinuity at Free Edge of CJP Groove Weld,Title,NOIMOFAAAAAAAAAA,270,1.168224299,1.1531712728979
Figure Q.8—Scanning Methods (see Q7),FigureCap,NOIMOFAAAAAAAAAA,472,1.168224299,1.1531712728979
(see 6.12.2.1),FigureCap,NOIMOFAAAAAAAAAA,269,1.168224299,1.1531712728979
Figure 6.2 (Continued)—Discontinuity Acceptance Criteria for Cyclically Loaded Nontubular Connections in Tension (Limitations of Porosity and Fusion Discontinuities),Title,NOIMOFAAAAAAAAAA,269,1.168224299,1.1531712728979
Table Q.1 Acceptance-Rejection Criteria (see Q12.1),TableCap,NOIMOFAAAAAAAAAA,467,1.168224299,1.1531712728979
Table U.4 (Continued),TableCap,NOIMOFAAAAAAAAAA,499,1.168224299,1.1531712728979
Figure A.2—Unreinforced Bevel Groove Weld,Title,NOIMOFAAAAAAAAAA,373,1.168224299,1.1531712728979
D,Heading,NOIMOFAAAAAAAAAA,632,1.168224299,1.1531712728979
E X X T X-X X X-X-X H X  Optional Supplemental Designatorsb,Heading,NOIMOFAAAAAAAAAA,509,1.168224299,1.1531712728979
Figure U.1—A5.36/A5.36M Open Classification System,FigureCap,NOIMOFAAAAAAAAAA,509,1.168224299,1.1531712728979
3. T may be increased to provide for the thickness of allowable weld reinforcement provided shims are used under hole IQIs per 6.17.3.3.,TableCap,NOIMOFAAAAAAAAAA,335,1.168224299,1.1531712728979
PROCEDURE,Heading,NOIMOFAAAAAAAAAA,434,1.168224299,1.1531712728979
Form M-1 (Front)  (See http://go.aws.org/D1forms),FigureCap,NOIMOFAAAAAAAAAA,434,1.168224299,1.1531712728979
Figure 9.2 (Continued)—Parts of a Tubular Connection (see 9.3),Title,NOIMOFAAAAAAAAAA,339,1.168224299,1.1531712728979
Blank Sample PQR Form (SAW – page 1) PROCEDURE QUALIFICATION RECORD (PQR),Title,NOIMOFAAAAAAAAAA,434,1.168224299,1.1531712728979
Mandatory Classification Designatorsa,Heading,NOIMOFAAAAAAAAAA,509,1.168224299,1.1531712728979
Figure 9.2—Parts of a Tubular Connection (see 9.3),Title,NOIMOFAAAAAAAAAA,337,1.168224299,1.1531712728979
E,Heading,NOIMOFAAAAAAAAAA,632,1.168224299,1.1531712728979
C-1.3.3.3 Inspector(s) (unmodified). When the word,Heading,NOIMOFAAAAAAAAAA,515,1.168224299,1.1531712728979
C-1.3.4 OEM (Original Equipment Manufacturer).,Heading,NOIMOFAAAAAAAAAA,515,1.168224299,1.1531712728979
Sample Language for OEM 1:,Heading,NOIMOFAAAAAAAAAA,515,1.168224299,1.1531712728979
PROCEDURE,Heading,NOIMOFAAAAAAAAAA,432,1.168224299,1.1531712728979
Sample Language for OEM 2:,Heading,NOIMOFAAAAAAAAAA,515,1.168224299,1.1531712728979
C-1.4 Responsibilities,Title,NOIMOFAAAAAAAAAA,515,1.168224299,1.1531712728979
Table 9.19 IQI Selection and Placement (see 9.28.2),TableCap,NOIMOFAAAAAAAAAA,335,1.168224299,1.1531712728979
Form M-1 (Front)  (See http://go.aws.org/D1forms),FigureCap,NOIMOFAAAAAAAAAA,432,1.168224299,1.1531712728979
Table 4.9 (Continued) Code-Approved Base Metals and Filler Metals Requiring Qualification per Clause 4,Title,NOIMOFAAAAAAAAAA,176,1.168224299,1.1531712728979
M4. WPSs Qualified by Testing,Heading,NOIMOFAAAAAAAAAA,430,1.168224299,1.1531712728979
Blank Sample PQR Form (GTAW & SMAW – page 1) PROCEDURE QUALIFICATION RECORD (PQR),Title,NOIMOFAAAAAAAAAA,432,1.168224299,1.1531712728979
Annex M (Informative) Sample Welding Forms,Title,NOIMOFAAAAAAAAAA,430,1.168224299,1.1531712728979
C-2.8 Joint Configuration and Details—Groove Welds,Title,NOIMOFAAAAAAAAAA,524,1.168224299,1.1531712728979
Electrode Usability Characteristics,Heading,NOIMOFAAAAAAAAAA,499,1.168224299,1.1531712728979
"Table U.9 Comparison of Classifications of AWS A5.18, A5.20, A5.28, and A5.29 Specifications to AWS A5.36 Fixed and Open Classifications for Multiple-Pass FCAW and GMAW—Metal Cored Electrodes",Title,NOIMOFAAAAAAAAAA,504,1.168224299,1.1531712728979
Example PQR (GMAW & FCAW – page 1) PROCEDURE QUALIFICATION RECORD (PQR),Title,NOIMOFAAAAAAAAAA,436,1.168224299,1.1531712728979
Figure 6.3 (Continued)—Discontinuity Acceptance Criteria for Cyclically Loaded Nontubular Connections in Compression (Limitations of Porosity or Fusion-Type Discontinuities),Title,NOIMOFAAAAAAAAAA,273,0.58411215,0.949381986681315
C-8.5 Workmanship and Technique,Title,NOIMOFAAAAAAAAAA,588,0.58411215,0.949381986681315
Case II—Discontinuity at Free Edge of CJP Groove Weld,Title,NOIMOFAAAAAAAAAA,273,0.58411215,0.949381986681315
Table C-9.10 HAZ CVN Test Values (see 9.15.4.4),TableCap,NOIMOFAAAAAAAAAA,620,0.58411215,0.949381986681315
"Wire Diameter, in [mm]",FigureCap,NOIMOFAAAAAAAAAA,277,0.58411215,0.949381986681315
Figure 3.3 (Continued)—Prequalified CJP Groove Welded Joint Details (see 3.13) (Dimensions in Inches),Title,NOIMOFAAAAAAAAAA,129,0.58411215,0.949381986681315
Figure 9.35—Scanning Techniques (see 9.30.5),Title,NOIMOFAAAAAAAAAA,369,0.58411215,0.949381986681315
Annex A (Normative) Effective Throat (E),Title,NOIMOFAAAAAAAAAA,372,0.58411215,0.949381986681315
Figure C-6.5—Resolutions for Scanning with Seal Welded Steel Backing Figure C-6.6—Scanning with Seal Welded Steel Backing,Title,NOIMOFAAAAAAAAAA,577,0.58411215,0.949381986681315
Table C-9.9 CVN Test Values (see C-9.15.4.4),TableCap,NOIMOFAAAAAAAAAA,620,0.58411215,0.949381986681315
Figure C-6.1—90° T- or Corner Joints with Steel Backing Figure C-6.2—Skewed T- or Corner Joints,Title,NOIMOFAAAAAAAAAA,575,0.58411215,0.949381986681315
"Figure 9.4—Tubular T-, Y-, and K-Connection Fillet Weld Footprint Radius (see 9.5.3)",Title,NOIMOFAAAAAAAAAA,340,0.58411215,0.949381986681315
Image Quality Indicator (Wire Penetrameter) Sizes,FigureCap,NOIMOFAAAAAAAAAA,277,0.58411215,0.949381986681315
(see 6.12.2.2),FigureCap,NOIMOFAAAAAAAAAA,273,0.58411215,0.949381986681315
Case V—Discontinuities Separated by Less Than 2L Anywhere in Weld (Use Figure 6.3 Graph “B” Dimension for Single Flaw),Title,NOIMOFAAAAAAAAAA,275,0.58411215,0.949381986681315
Figure 6.3 (Continued)—Discontinuity Acceptance Criteria for Cyclically Loaded Nontubular Connections in Compression (Limitations of Porosity or Fusion-Type Discontinuities),Title,NOIMOFAAAAAAAAAA,275,0.58411215,0.949381986681315
Figure C-6.9—Illustration of Discontinuity Acceptance Criteria for Cyclically Loaded Nontubular Connections in Tension (see 6.12.2.1),Title,NOIMOFAAAAAAAAAA,580,0.58411215,0.949381986681315
Figure 9.3—Fillet Welded Lap Joint (Tubular) [see 9.5.1.3 and 9.9.1(2)],Title,NOIMOFAAAAAAAAAA,340,0.58411215,0.949381986681315
(see 6.12.2.2),FigureCap,NOIMOFAAAAAAAAAA,275,0.58411215,0.949381986681315
Figure C-7.1—Allowable Defects in the Heads of Headed Studs,Title,NOIMOFAAAAAAAAAA,585,0.58411215,0.949381986681315
Figure 6.10—RT Edge Blocks (see 6.17.13),Title,NOIMOFAAAAAAAAAA,281,0.58411215,0.949381986681315
Figure 6.9—RT Identification and Hole-Type or Wire IQI Locations on Transition Joints Less than 10 in [250 mm] in Length (see 6.17.7 and 9.28.2),Title,NOIMOFAAAAAAAAAA,281,0.58411215,0.949381986681315
Figure 6.5—Wire IQI (see 6.17.1 and 9.28.1),Title,NOIMOFAAAAAAAAAA,277,0.58411215,0.949381986681315
"(Reprinted by permission of the American Society for Testing and Materials, copyright.)",FigureCap,NOIMOFAAAAAAAAAA,277,0.58411215,0.949381986681315
Figure C-9.1—Illustrations of Branch Member Stresses Corresponding to Mode of Loading (see C-9.2.7.2),Title,NOIMOFAAAAAAAAAA,620,0.58411215,0.949381986681315
(see 6.12.2.2),FigureCap,NOIMOFAAAAAAAAAA,272,0.58411215,0.949381986681315
Figure 9.18—Positions of Test Pipes or Tubing for Fillet Welds (see 9.12.1),Title,NOIMOFAAAAAAAAAA,354,0.58411215,0.949381986681315
Figure 9.31—Single-Wall Exposure— Single-Wall View (see 9.29.1.1) Figure 9.32—Double-Wall Exposure— Single-Wall View (see 9.29.1.2),FigureCap,NOIMOFAAAAAAAAAA,367,0.58411215,0.949381986681315
Figure 6.1—Discontinuity Acceptance Criteria for Statically Loaded Nontubular and Statically or Cyclically Loaded Tubular Connections (see 6.12.1 and 9.26.2 for tubulars),Title,NOIMOFAAAAAAAAAA,261,0.58411215,0.949381986681315
Note: T may be increased to provide for the thickness of allowable weld reinforcement provided shims are used under hole IQIs per 6.17.3.3.,TableCap,NOIMOFAAAAAAAAAA,256,0.58411215,0.949381986681315
Table 6.6 IQI Selection and Placement (see 6.17.7),TableCap,NOIMOFAAAAAAAAAA,256,0.58411215,0.949381986681315
C-9.8 Material Limitations,Heading,NOIMOFAAAAAAAAAA,604,0.58411215,0.949381986681315
Figure 3.2 (Continued)—Prequalified PJP Groove Welded Joint Details (see 3.12) (Dimensions in Millimeters),Title,NOIMOFAAAAAAAAAA,121,0.58411215,0.949381986681315
"a See 9.10.1(2) for qualification requirements for welding prequalified PJP T-, Y-, K-Connections details with GMAW-S.",TableCap,NOIMOFAAAAAAAAAA,322,0.58411215,0.949381986681315
"SAW (Submerged arc welding), 3.2.1,",Title,NOIMOFAAAAAAAAAA,639,0.58411215,0.949381986681315
"Table 9.5 Z Loss Dimensions for Calculating Prequalified PJP T-, Y-, and K-Tubular Connection Minimum Weld Sizes (see 9.5.2.1)",TableCap,NOIMOFAAAAAAAAAA,322,0.58411215,0.949381986681315
References for Clause C-9,Title,NOIMOFAAAAAAAAAA,613,0.58411215,0.949381986681315
"C-9.30 UT of Tubular T-, Y-, and K-Connections",Heading,NOIMOFAAAAAAAAAA,612,0.58411215,0.949381986681315
Standard flat weld profile,Title,NOIMOFAAAAAAAAAA,322,0.58411215,0.949381986681315
C-9.28 RT Procedures,Title,NOIMOFAAAAAAAAAA,612,0.58411215,0.949381986681315
Table 9.4 Fatigue Category Limitations on Weld Size or Thickness and Weld Profile (Tubular Connections) (see 9.2.7.7),TableCap,NOIMOFAAAAAAAAAA,322,0.58411215,0.949381986681315
"Figure 9.14—Prequalified Joint Details for CJP Groove Welds in Tubular T-, Y-, and K-Connections—Standard Flat Profiles for Limited Thickness (see 9.11.2)",Title,NOIMOFAAAAAAAAAA,350,0.58411215,0.949381986681315
Table C-9.2 Suggested Design Factors (see C-9.6.2),TableCap,NOIMOFAAAAAAAAAA,616,0.58411215,0.949381986681315
Figure 6.3 (Continued)—Discontinuity Acceptance Criteria for Cyclically Loaded Nontubular Connections in Compression (Limitations of Porosity or Fusion-Type Discontinuities),Title,NOIMOFAAAAAAAAAA,272,0.58411215,0.949381986681315
S,Heading,NOIMOFAAAAAAAAAA,638,0.58411215,0.949381986681315
"Qualification, Clause 4, Annexes G, L,",Title,NOIMOFAAAAAAAAAA,638,0.58411215,0.949381986681315
"Figure 9.16—Prequalified Joint Details for CJP Groove Welds in Tubular T-, Y-, and K-Connections—Concave Improved Profile for Heavy Sections or Fatigue (see 9.11.2)",Title,NOIMOFAAAAAAAAAA,352,0.58411215,0.949381986681315
Figure C-8.3—Toe Dressing with Burr Grinder (see C-8.4.1),Title,NOIMOFAAAAAAAAAA,594,0.58411215,0.949381986681315
Figure C-8.4—Toe Dressing Normal to Stress (see C-8.4.1),Title,NOIMOFAAAAAAAAAA,594,0.58411215,0.949381986681315
Figure C-8.8—Toe Remelting [see C-8.4.1(4)],Title,NOIMOFAAAAAAAAAA,597,0.58411215,0.949381986681315
"(Courtesy of P. Haagensen, IIW, Com. XIII)",FigureCap,NOIMOFAAAAAAAAAA,597,0.58411215,0.949381986681315
CLAUSE 3. PREQUALIFICATION OF WPSs,TableCap,NOIMOFAAAAAAAAAA,121,0.58411215,0.949381986681315
Table C-9.3 Values of JD (see C-9.6.2.5),TableCap,NOIMOFAAAAAAAAAA,616,0.58411215,0.949381986681315
AWS D1.1/D1.1M:2015,TableCap,NOIMOFAAAAAAAAAA,121,0.58411215,0.949381986681315
Figure 5.4 (Continued)—Requirements for Weld Profiles (see Tables 5.8 and 5.9),FigureCap,NOIMOFAAAAAAAAAA,232,0.58411215,0.949381986681315
Figure 6.1 (Continued)—Discontinuity Acceptance Criteria for Statically Loaded Nontubular and Statically or Cyclically Loaded Tubular Connections (see 6.12.1 and 9.26.2 for tubulars),Title,NOIMOFAAAAAAAAAA,264,0.58411215,0.949381986681315
"of AWS Fatigue Classification X1, and those which fall short (References 11 and 12).",Title,NOIMOFAAAAAAAAAA,600,0.58411215,0.949381986681315
Figure 9.28—Location of Test Specimens on Welded Test Pipe and Box Tubing—Welder Qualification (see 9.17.1),Title,NOIMOFAAAAAAAAAA,363,0.58411215,0.949381986681315
"Figure 9.12—Prequalified Joint Details for CJP T-, Y-, and K-Tubular Connections (see 9.11.2)",Title,NOIMOFAAAAAAAAAA,348,0.58411215,0.949381986681315
Q,Heading,NOIMOFAAAAAAAAAA,638,0.58411215,0.949381986681315
See Notes on Page 65,Heading,NOIMOFAAAAAAAAAA,121,0.58411215,0.949381986681315
Figure 6.1 (Continued)—Discontinuity Acceptance Criteria for Statically Loaded Nontubular and Statically or Cyclically Loaded Tubular Connections (see 6.12.1 and 9.26.2 for tubulars),Title,NOIMOFAAAAAAAAAA,262,0.58411215,0.949381986681315
